Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,Patent number,Month,Year,URL,Number of additional authors,Non-English,Interdisciplinary,Forensic science,Criminology,Propose double weighting,Is reserve output,Research group,Open access status,Citations applicable,Citation count,Cross-referral requested,Supplementary information,Delayed by COVID19,clickable DOI,Pdf number,File,T1 - Communication and Interaction,T2 - Philosophy of Education,T3 - Methodological Depth,T4 - Citizenship and Culture,T5 - Developmental Psychology,T6 - Health and Medicine,T7 - Mathematics,T8 - Gender,T9 - Regional issues and international development,T10 - Psychiatry and Psychopathology,T11 - Non-English Components,T12 - Language and Linguistics,T13 - Technology Enhanced Learning,T14 - Critical and Social Theory,"T15 - History, Religion and Race",T16 - Early Childhood and Families,T17 - Leadership and Management,T18 - New Materialism,T19 - Clinical Psychology and Developmental Disorders,T20 - Claims of Significance,T21 - Sports and Health,T22 - Analysing large-scale data,T23 - Schooling Systems,T24 - Affective Factors,T25 - Children's Social Care,T26 - Education Policy,T27 - Higher Education,T28 - Training and Employment,T29 - Special Educational Needs and Disabilities,T30 - Teacher Education and Professional Development,T31 - Science Education,T32 - Interviews and Focus Groups,T33 - Systematic Reviews and Meta-Analyses,T34 - Cognitive Processing,T35 - Reading,,,
10007806,University of Sussex,C,23,Education,,,,D,Negotiating the risk of debt-financed higher education: the experience of lone parent students,,,British Educational Research Journal,42,2,207,,,0141-1926,,August,2015,http://dx.doi.org/10.1002/berj.3201,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3201,10036,10036,0.0000200635,0.0194435265,0.0001000573,0.0000092893,0.0000099534,0.0065506624,0.0000098628,0.0682272032,0.0014180792,0.0000150976,0.0000050867,0.0000095108,0.0000169673,0.0619612928,0.0011826660,0.0911327639,0.0000204072,0.0051677355,0.0000063469,0.0002500172,0.0000092117,0.0224553376,0.0000411835,0.0016508710,0.1623777282,0.0764320395,0.2004647811,0.1413503556,0.0044471196,0.0000470035,0.0000112246,0.1351221588,0.0000118206,0.0000124258,0.0000101496,,,
10006840,The University of Birmingham,C,23,Education,,,,D,BME academic flight from UK to overseas higher education : aspects of marginalisation and exclusion,,,British Educational Research Journal,42,2,240,,,0141-1926,,September,2015,,2,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3204,10037,10037,0.0000205434,0.0000554812,0.0570306835,0.0000095115,0.0000101915,0.0000099113,0.0000100987,0.0445045676,0.0143684887,0.0000154588,0.0000052084,0.0009665154,0.0002565674,0.0002960878,0.2571488084,0.0000268475,0.0208307956,0.0000290711,0.0000064987,0.0002559975,0.0000094320,0.0619811201,0.0053044422,0.0000159991,0.0000217024,0.0010005053,0.2696030383,0.0258518298,0.0000088013,0.0000481278,0.0000114931,0.2402509562,0.0000121034,0.0000127230,0.0000103924,,,
10003614,University of Winchester,C,23,Education,,,,D,BME academic flight from UK to overseas higher education: aspects of marginalisation and exclusion,,,British Educational Research Journal,42,2,240,,,0141-1926,,April,2016,,,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3204,10038,10038,0.0000205434,0.0005338697,0.0543995467,0.0000095115,0.0000101915,0.0000099113,0.0000100987,0.0308704950,0.0196307623,0.0000154588,0.0000052084,0.0000097383,0.0000173731,0.0000568936,0.2557136428,0.0000268475,0.0205916013,0.0024210137,0.0000064987,0.0000168032,0.0000094320,0.0720272788,0.0000421686,0.0000159991,0.0000217024,0.0076979445,0.2674502900,0.0292005493,0.0000088013,0.0000481278,0.0000114931,0.2390549849,0.0000121034,0.0000127230,0.0000103924,,,
10007786,University of Bristol,C,23,Education,,,,D,"Rethinking assessment in a digital age : opportunities, challenges and risks",,,British Educational Research Journal,42,3,454,,,0141-1926,,December,2015,,3,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3215,10039,10039,0.0000147300,0.0031268875,0.2683087229,0.0000068199,0.0000073075,0.0000071065,0.0000072409,0.0000103508,0.0000120697,0.0000110842,0.0006897582,0.0000069825,0.3564017657,0.1094615727,0.0042983914,0.0000192501,0.0000149823,0.0000208444,0.0000046596,0.0000120482,0.0000067629,0.0000213727,0.0276426892,0.0054996611,0.0077333275,0.0923015407,0.0427272827,0.0000135158,0.0000063106,0.0706949488,0.0024093236,0.0084754369,0.0000086783,0.0000091226,0.0000074515,,,
10007790,University of Edinburgh,C,23,Education,,,,D,Curriculum differentiation and social inequality in higher education entry in Scotland and Ireland,,,British Educational Research Journal,42,4,561,,,0141-1926,,November,2015,,2,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3217,10040,10040,0.0002167999,0.0000463095,0.0108667497,0.0000079391,0.0000085067,0.0000082728,0.0000084292,0.0000120496,0.0000140506,0.0000129032,0.0000043474,0.0000081285,0.0000145011,0.0144224690,0.0000125065,0.0000224093,0.0000174411,0.0004235703,0.0000054244,0.0000140254,0.0000078728,0.4214913260,0.1867102932,0.0000133543,0.0012160298,0.0150104376,0.1210153891,0.2240258487,0.0000073463,0.0000401717,0.0038029908,0.0004827099,0.0000101025,0.0000106197,0.0000086744,,,
10007154,"University of Nottingham, The",C,23,Education,,,,D,Reassessing the economic value of advanced level mathematics,,,British Educational Research Journal,42,1,93,,,0141-1926,,February,2016,,1,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3219,10041,10041,0.0006178318,0.0000464393,0.0489375133,0.0000079614,0.0000085306,0.0000082960,0.0891028501,0.0000120833,0.0000140899,0.0000129394,0.0000043596,0.0000081513,0.0000145418,0.0044522883,0.0000125415,0.0076305330,0.0000174900,0.0068315457,0.0000054396,0.0000140647,0.0000078949,0.5528106371,0.0358732673,0.0000133917,0.0000181655,0.0252633300,0.0000260416,0.1798062696,0.0002075790,0.0000402843,0.0170276509,0.0253103668,0.0000101308,0.0000106495,0.0058148504,,,
10007774,University of Oxford,C,23,Education,,,,D,"Higher education, graduate skills and the skills of graduates: the case of graduates as residential sales estate agents",,,British Educational Research Journal,42,3,508,,,0141-1926,,February,2016,,3,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3222,10042,10042,0.0029322558,0.0650779518,0.0944823952,0.0000096476,0.0000103374,0.0046197989,0.0000102432,0.0000146427,0.0009875471,0.0000156800,0.0000052829,0.0000098777,0.0000176218,0.0235916729,0.0000151979,0.0000272318,0.0031752310,0.0002721054,0.0000065917,0.0000170437,0.0000095670,0.0000302345,0.0158129549,0.0031702647,0.0000220130,0.0808362134,0.0492830511,0.5104878036,0.0000089272,0.0027176169,0.0000116576,0.1422756164,0.0000122766,0.0000129051,0.0000105411,,,
10004113,Loughborough University,C,23,Education,,,,D,Fifty years of A‐level mathematics: have standards changed?,,,British Educational Research Journal,42,4,543,,,0141-1926,,February,2016,,3,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3224,10043,10043,0.0000236881,0.0119237449,0.3652887546,0.0000109674,0.0000117516,0.0000114285,0.1461902166,0.0000166458,0.0000194101,0.0000178251,0.0000060057,0.0000112290,0.0000200325,0.0000656025,0.0135318997,0.0000309572,0.0000240938,0.0000335211,0.0000074935,0.0002951840,0.0000108758,0.1693808673,0.1688435029,0.0069136638,0.0008524503,0.0621073629,0.0072068988,0.0066411426,0.0000101485,0.0006071121,0.0000132523,0.0301783594,0.0096672580,0.0000146706,0.0000119832,,,
10007784,University College London,C,23,Education,,,,D,The relationship between teacher perceptions of pupil attractiveness and academic ability.,,,British Educational Research Journal,42,3,376,,,1469-3518,,April,2016,,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3227,10044,10044,0.0000191851,0.0078700676,0.0014359488,0.0000088826,0.0006796538,0.0000092560,0.0000094310,0.0638997921,0.0000157203,0.0884724051,0.0000048640,0.0000090944,0.0000162244,0.0004998892,0.0000139927,0.0820050583,0.0000195137,0.0000271489,0.0000060690,0.0000156922,0.0093907141,0.4213200807,0.1488096001,0.0618908434,0.0000202674,0.0000408370,0.0257176063,0.0000176038,0.0000082193,0.0683988303,0.0000107331,0.0043375119,0.0000113031,0.0000118817,0.0149760787,,,
10007158,University of Southampton,C,23,Education,,,,D,Funding in English universities and its relationship to the Research Excellence Framework,,,British Educational Research Journal,42,4,665,,,0141-1926,,March,2016,,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3229,10045,10045,0.0003453064,0.0000737591,0.1480039303,0.0000126450,0.0000135491,0.0321306830,0.0000134256,0.0000191919,0.0038383203,0.0000205515,0.0000069242,0.0000129466,0.0000230966,0.0007116270,0.0019278903,0.0009896776,0.0000277791,0.0000386484,0.0000086396,0.0000223389,0.0000125393,0.1952886279,0.0010100461,0.0000212699,0.0000288521,0.1059505073,0.4942057692,0.0000250602,0.0120955151,0.0010179685,0.0000152794,0.0020408132,0.0000160907,0.0000169145,0.0000138161,,,
10007801,University of Plymouth,C,23,Education,,,,D,Neoliberalism and the (internal) marketisation of primary school assessment in England,,,British Educational Research Journal,42,5,890,,,0141-1926,,,2016,,0,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3233,10046,10046,0.0147373284,0.0428914122,0.0931308541,0.0000104487,0.0071058125,0.0002736515,0.0099961099,0.0002786221,0.0000184920,0.0000169820,0.0000057216,0.0000106979,0.0000190850,0.1238241473,0.0000164598,0.0073868733,0.0002857179,0.0000319357,0.0000071390,0.0000184589,0.0000103614,0.0013465629,0.2147241712,0.0000175756,0.0000238409,0.2478340961,0.0000341777,0.0000207076,0.0000096685,0.1062093577,0.0000126255,0.1288639253,0.0008015867,0.0000139767,0.0000114164,,,
10000291,Anglia Ruskin University Higher Education Corporation,C,23,Education,,,,D,Regulating the student body/ies: University policies and student parents,,,British Educational Research Journal,42,5,906,,,0141-1926,,May,2016,,0,,,,,,Yes,,Technical exception,,,,,,https://doi.org/10.1002/berj.3234,10047,10047,0.0000153843,0.0509129683,0.0330356702,0.0000071228,0.0000076321,0.0000074222,0.0000075626,0.1861213938,0.0000126059,0.0000115766,0.0012577734,0.0000072927,0.0000130102,0.1259672833,0.0000112206,0.0763272356,0.0005530220,0.0109483783,0.0000048666,0.0000125834,0.0000070633,0.0116654288,0.0000315787,0.0000119812,0.0193617219,0.1453028939,0.2267951932,0.0207925837,0.0000065910,0.0002151660,0.0077109697,0.0828304496,0.0000090638,0.0000095278,0.0000077825,,,
10007784,University College London,C,23,Education,,,,D,The effects of upper secondary education and training systems on skills inequality: A quasi-cohort analysis using PISA 2000 and the OECD survey of adult skills.,,,British Educational Research Journal,42,5,756,,,0141-1926,,June,2016,,1,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3236,10048,10048,0.0000164227,0.0000443525,0.0727437789,0.0000076036,0.0000081473,0.0000079232,0.0162613879,0.0000115404,0.0177964955,0.0000123580,0.0000041637,0.0000077850,0.0000138883,0.0048258683,0.0000119780,0.0000214623,0.0000167040,0.0000232399,0.0000051951,0.0000134327,0.0000075401,0.1990791325,0.1067319421,0.0000127899,0.0000173492,0.0149497637,0.0067174129,0.5400075547,0.0000070359,0.0004209050,0.0000091877,0.0000798803,0.0000096756,0.0000101710,0.0200859321,,,
10007158,University of Southampton,C,23,Education,,,,D,The effects of upper‐secondary education and training systems on skills inequality. A quasi‐cohort analysis using PISA 2000 and the OECD survey of adult skills,,,British Educational Research Journal,42,5,756,,,0141-1926,,June,2016,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3236,10049,10049,0.0000164227,0.0000443525,0.0549607403,0.0000076036,0.0000081473,0.0000079232,0.0172174653,0.0000115404,0.0164579872,0.0000123580,0.0000041637,0.0000077850,0.0000138883,0.0122832716,0.0000119780,0.0000214623,0.0000167040,0.0000232399,0.0000051951,0.0000134327,0.0000075401,0.2162885247,0.0979360305,0.0000127899,0.0003997801,0.0151409791,0.0000248714,0.5457440188,0.0000070359,0.0004209050,0.0000091877,0.0000798803,0.0000096756,0.0000101710,0.0227629487,,,
10007143,University of Durham,C,23,Education,,,,D,Is engaging in evidence‐informed practice in education rational? What accounts for discrepancies in teachers' attitudes towards evidence use and actual instances of evidence use in schools?,,,British Educational Research Journal,42,5,780,,,01411926,,,2016,https://doi.org/10.1002/berj.3239,1,,,,,,,"A - Assessment, Evaluation and Educational Effectiveness",Technical exception,,,,,,https://doi.org/10.1002/berj.3239,10050,10050,0.0000162734,0.0496867634,0.2069893738,0.0000075345,0.0000080732,0.0000078512,0.0000079996,0.0000114354,0.0000133344,0.0002017220,0.0000041258,0.0000077142,0.0000137620,0.0025082610,0.0000118690,0.0000212671,0.3026103473,0.0040020327,0.0000051479,0.0000133106,0.0000074715,0.0589507695,0.1665831506,0.0144128793,0.0000171914,0.0561196506,0.0000246452,0.0000149320,0.0000069719,0.0834077359,0.0001985806,0.0444166291,0.0096728835,0.0000100784,0.0000082323,,,
10007794,University of Glasgow,C,23,Education,,,,D,The impact of a selective entry examination on children's feelings as they approach the transition to secondary school,,,British Educational Research Journal,42,6,945,,,0141-1926,,December,2016,http://eprints.gla.ac.uk/185732/,1,,,,,,,,Out of scope for open access requirements,,,,,,https://doi.org/10.1002/berj.3242,10051,10051,0.0000215919,0.0307292849,0.0209739963,0.0000099969,0.0000107116,0.0000104171,0.0000106141,0.0000151728,0.0000176924,0.0922805658,0.0000054742,0.0000102353,0.0000182597,0.0083560437,0.0000157481,0.0613701621,0.0000219617,0.0000305547,0.0000068303,0.0000176607,0.0000099134,0.0017911389,0.4203874812,0.2436247837,0.0173695074,0.0000459600,0.0045579252,0.0047964390,0.0007634547,0.0000505840,0.0002634810,0.0845758973,0.0000127210,0.0078068161,0.0000109227,,,
10007154,"University of Nottingham, The",C,23,Education,,,,D,Conceptualising transformative undergraduate experiences: A phenomenographic exploration of students’ personal projects,,,British Educational Research Journal,42,6,962,,,0141-1926,,September,2016,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3244,10052,10052,0.0000250711,0.0076573933,0.1101754534,0.0000116078,0.0000124377,0.0000120957,0.0000123244,0.0000176176,0.0000205433,0.0000188658,0.0000063563,0.0000118846,0.0006050239,0.2242570325,0.0061484153,0.0006165864,0.0000255005,0.0000354782,0.0000079309,0.0000205065,0.0000115108,0.0000363772,0.0020948388,0.0000195252,0.0006103073,0.0000533657,0.3573369564,0.0000230046,0.0090599800,0.0134866379,0.0000140260,0.2666366317,0.0000147708,0.0000155271,0.0008884156,,,
10006840,The University of Birmingham,C,23,Education,,,,D,English value-added measures : examining the limitations of school performance measurement,,,British Educational Research Journal,42,6,1056,,,0141-1926,,September,2016,,0,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3247,10053,10053,0.0000148189,0.0081494782,0.1272370912,0.0000068611,0.0000073516,0.0000071495,0.0000072846,0.0000104134,0.0000121426,0.0000111511,0.0000037570,0.0000070247,0.0000125320,0.0000410399,0.0000108082,0.0000193663,0.0000150727,0.0005385952,0.0000046878,0.0000121209,0.0001793454,0.4018709822,0.4434624340,0.0007017074,0.0000156549,0.0122819997,0.0000224425,0.0000135975,0.0000063487,0.0021052164,0.0000082905,0.0031778288,0.0000087307,0.0000091777,0.0000074965,,,
10007786,University of Bristol,C,23,Education,,,,D,"Knowledge, education and research : Making common cause across communities of practice",,,British Educational Research Journal,42,6,927,,,0141-1926,,October,2016,,0,,,,,,,,Not compliant,,,,,,https://doi.org/10.1002/berj.3249,10054,10054,0.0038467314,0.1442551125,0.1906946594,0.0000095092,0.0000101891,0.0000099089,0.0021623298,0.0000144326,0.0000168293,0.0000154551,0.0000052071,0.0000097360,0.0000173690,0.1217776413,0.0000149798,0.0093531863,0.0000208903,0.0177252063,0.0000064971,0.0000167992,0.0000094298,0.0000298007,0.0849358132,0.0000159953,0.0000216972,0.1990057481,0.0017050640,0.0000188456,0.0000087992,0.0677239030,0.0000114903,0.0940807624,0.0000121005,0.0000127200,0.0624251614,,,
10007784,University College London,C,23,Education,,,,D,"Knowledge, education and research: Making common cause across communities of practice",,,British Educational Research Journal,42,6,927,,,0141-1926,,October,2016,,0,,,,,,,,Technical exception,,,,,,https://doi.org/10.1002/berj.3249,10055,10055,0.0043250055,0.1554945541,0.1933251670,0.0000095092,0.0002493261,0.0000099089,0.0012057815,0.0000144326,0.0000168293,0.0000154551,0.0000052071,0.0000097360,0.0000173690,0.1071902809,0.0000149798,0.0088749121,0.0000208903,0.0225079474,0.0000064971,0.0000167992,0.0000094298,0.0000298007,0.0784791127,0.0002551323,0.0000216972,0.2040276263,0.0033790234,0.0000188456,0.0000087992,0.0658108066,0.0000114903,0.0938416253,0.0000121005,0.0007301311,0.0600337908,,,
10007814,Cardiff University / Prifysgol Caerdydd,C,23,Education,,,,D,Systematic review of educational interventions for looked-after children and young people: recommendations for intervention development and evaluation,,,British Educational Research Journal,43,1,68,,,0141-1926,,November,2016,http://dx.doi.org/10.1002/berj.3252,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3252,10056,10056,0.0000139387,0.0138325328,0.1362331805,0.0000064535,0.0001692077,0.0042263379,0.0000068519,0.0001720876,0.0000114214,0.0118578639,0.0000035339,0.0000066074,0.0000117876,0.0138334911,0.0000101662,0.0295555075,0.0013125199,0.0000197247,0.0000044093,0.0000114009,0.0000063996,0.0134905278,0.1147696283,0.0196482854,0.1829187224,0.0014903049,0.0031046728,0.0000127898,0.0000059716,0.0026293396,0.0000077980,0.0036382397,0.4044418957,0.0000086325,0.0425277675,,,
10007842,The University of Cumbria,C,23,Education,,,,D,"To promote, or not to promote fundamental British values? Teachers’ standards, diversity and teacher education",,,British Educational Research Journal,43,1,29-48,,,1469-3518,,,2016,https://bera-journals.onlinelibrary.wiley.com/toc/14693518/2017/43/1,4,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3253,10057,10057,0.0000185631,0.0601361242,0.0048475812,0.2645598653,0.0000092091,0.0000089559,0.0000091252,0.0101714674,0.0000152106,0.0000139686,0.0000047063,0.0000087996,0.0000156984,0.0819672030,0.1465541939,0.0000242595,0.0006672911,0.0000262687,0.0000058722,0.0000151834,0.0000085228,0.0000269344,0.0612047782,0.0000144568,0.0000196103,0.0659611940,0.0116994925,0.0000170330,0.0000079528,0.1852726053,0.0002265218,0.1064295274,0.0000109366,0.0000114965,0.0000093906,,,
10003861,Leeds Beckett University,C,23,Education,,,,D,"To promote, or not to promote fundamental British values? Teachers’ standards, diversity and teacher education",,,British Educational Research Journal,43,1,29,,,0141-1926,,November,2016,https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.3253,,,,,,,,,Compliant,,,,,,https://doi.org/10.1002/berj.3253,10058,10058,0.0000185631,0.0501938379,0.0238676072,0.2580757656,0.0002253458,0.0000089559,0.0000091252,0.0090907841,0.0000152106,0.0000139686,0.0000047063,0.0000087996,0.0000156984,0.0627310403,0.1597385301,0.0000242595,0.0000188811,0.0017553620,0.0000058722,0.0000151834,0.0000085228,0.0000269344,0.0722277478,0.0000144568,0.0000196103,0.0612061875,0.0112672192,0.0000170330,0.0000079528,0.1772755489,0.0000103852,0.1120490805,0.0000109366,0.0000114965,0.0000093906,,,
